, CompanyNumber,CompanyName,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,numberPrevNameChanges,NumberOfIndustires,PrimaryIndustry
2084,NI034122,CARVER MERCHANTS LIMITED,2.0,1.0,0.0,1.0,0,1,None Supplied
2085,07306662,CASH ON GO LIMITED,3.0,1.0,0.0,2.0,0,1,64921 - Credit granting by non-deposit taking finance houses and other specialist consumer credit grantors
2086,FC032279,"CASHEURONET UK, LLC",0.0,0.0,0.0,0.0,0,1,None Supplied
2087,09567814,FRESH GROCERY DIRECT LIMITED,0.0,0.0,0.0,0.0,0,1,47910 - Retail sale via mail order houses or via Internet
2088,09380752,FRESH TO STORE LIMITED,1.0,1.0,0.0,0.0,0,2,46320 - Wholesale of meat and meat products
2089,02201293,FRESHFIELD LIMITED,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company
2090,05462306,FRESHPACK LIMITED,0.0,0.0,0.0,0.0,1,1,10130 - Production of meat and poultry meat products
2091,02722882,FRIARS 689 LIMITED,65.0,34.0,0.0,31.0,1,2,5143 - Wholesale electric household goods
2092,04573228,FRIARY PRESS LIMITED,5.0,4.0,0.0,1.0,1,1,7487 - Other business activities
2093,06851798,FRISKA LIMITED,6.0,4.0,0.0,2.0,0,1,47290 - Other retail sale of food in specialised stores
2094,03310114,FRITSCH UK LIMITED,0.0,0.0,0.0,0.0,0,1,"28930 - Manufacture of machinery for food, beverage and tobacco processing"
2095,00650386,FROST & SONS (MOXLEY) LIMITED,2.0,0.0,0.0,2.0,0,2,2851 - Treatment and coat metals
2096,09086233,FRUITION PARTNERS UK HOLDCO LIMITED,0.0,0.0,0.0,0.0,0,1,64209 - Activities of other holding companies n.e.c.
2097,00627585,FS REALISATIONS 2020 LIMITED,20.0,1.0,0.0,19.0,2,1,32990 - Other manufacturing n.e.c.
2098,NI031259,FULFORD - HYMAN LIMITED,33.0,18.0,0.0,15.0,0,1,None Supplied
2099,03442800,FUNSTONS LIMITED,3.0,3.0,0.0,0.0,0,1,6024 - Freight transport by road
2100,01117777,FURLONG BROS. (CHINGFORD) LIMITED,13.0,1.0,0.0,12.0,0,2,4521 - Gen construction & civil engineer
2101,05597877,FURNACE FARM LIMITED,1.0,1.0,0.0,0.0,1,1,47290 - Other retail sale of food in specialised stores
2102,03397508,FURNITURE TO GO LTD.,4.0,4.0,0.0,0.0,0,1,5244 - Retail furniture household etc
2103,01255091,FUSION FLEXIBLES LIMITED,11.0,3.0,0.0,8.0,1,1,22220 - Manufacture of plastic packing goods
2104,04301212,FUTURE LIFE ALL LIMITED,8.0,0.0,0.0,8.0,3,1,87300 - Residential care activities for the elderly and disabled
2105,08977236,FUTURE LIFE LIMITED,1.0,0.0,0.0,1.0,2,1,87100 - Residential nursing care facilities
2106,05604752,FUTURE LIFE REALTY (NORTH) LIMITED,21.0,0.0,0.0,21.0,2,1,68209 - Other letting and operating of own or leased real estate
2107,08991217,FUTURE LIFE SUPPORT LIMITED,1.0,0.0,0.0,1.0,2,1,"87200 - Residential care activities for learning difficulties, mental health and substance abuse"
