,CompanyNumber,CompanyName,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,numberPrevNameChanges,NumberOfIndustires,PrimaryIndustry,date_of_insolvency_filing,auditors_resignations,director_terminations,secretaries_appointed,secretaries_terminated,directors_appointed
2075,OC337386,ISM CAPITAL LLP,1.0,0.0,0.0,1.0,0,1,None Supplied,2018-04-25,0,0,0,0,0
2076,02067648,ITG PAYPHONES (UK) LIMITED,8.0,0.0,0.0,8.0,0,1,62090 - Other information technology service activities,2019-05-25,0,0,0,0,0
2077,06554264,IV ASSURE LIMITED,0.0,0.0,0.0,0.0,0,1,61900 - Other telecommunications activities,2016-04-04,0,2,0,0,0
2078,10134319,IWOCA PEROXIDE LIMITED,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2020-12-30,0,0,0,0,0
2079,02861790,IZODIA PLC,4.0,0.0,0.0,4.0,0,1,58290 - Other software publishing,2012-11-21,0,0,0,0,0
2080,07900473,J A BALL LIMITED,1.0,0.0,0.0,1.0,1,3,41100 - Development of building projects,2020-10-19,0,0,0,0,0
2081,04777493,J C AND A SOUTHPORT LTD.,2.0,0.0,0.0,2.0,1,1,69102 - Solicitors,2019-01-04,0,0,0,0,0
2082,04311743,J C LE ROUX PROPERTIES LIMITED,6.0,5.0,0.0,1.0,0,2,7415 - Holding Companies including Head Offices,2010-03-25,0,0,0,0,0
2083,00120002,J E BEALE PUBLIC LIMITED COMPANY,12.0,5.0,0.0,7.0,0,1,47190 - Other retail sale in non-specialised stores,2020-01-29,0,3,0,0,2
2084,04336231,J F INTERNATIONAL LIMITED,2.0,2.0,0.0,0.0,0,1,49410 - Freight transport by road,2013-07-18,0,0,0,0,0
2085,03356070,J R COOKSON (CONTRACTING) LIMITED,2.0,1.0,0.0,1.0,2,1,4521 - Gen construction & civil engineer,2008-02-21,0,0,0,0,0
2086,07971436,J. CREW U.K. LIMITED,0.0,0.0,0.0,0.0,0,1,70100 - Activities of head offices,2020-11-18,0,2,0,0,0
2087,02415151,J. ROSENTHAL AND SON LIMITED,16.0,0.0,0.0,16.0,0,1,46410 - Wholesale of textiles,2020-11-05,0,0,0,0,0
2088,01520217,J.P. DISTRIBUTION LTD.,8.0,2.0,1.0,5.0,0,4,"46439 - Wholesale of radio, television goods & electrical household appliances (other than records, tapes, CD's & video tapes and the equipment used for playing them)",2020-07-17,0,3,1,1,2
2089,04153386,J.P. MORGAN CAZENOVE LIMITED,2.0,0.0,0.0,2.0,2,1,66120 - Security and commodity contracts dealing activities,2020-11-16,0,0,0,0,0
2090,04248587,J.P. MORGAN CHASE FINANCE LIMITED,0.0,0.0,0.0,0.0,0,1,64999 - Financial intermediation not elsewhere classified,2020-12-22,0,0,0,0,0
2091,04072779,J.P. MORGAN CHASE INTERNATIONAL FINANCING LIMITED,0.0,0.0,0.0,0.0,1,1,64999 - Financial intermediation not elsewhere classified,2020-12-22,0,1,0,0,0
2092,03985873,J.P. MORGAN INVESTMENT MANAGEMENT LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities,2007-08-31,0,0,0,0,0
2093,02017279,J.P. MORGAN TRUSTEE AND DEPOSITARY COMPANY LIMITED,0.0,0.0,0.0,0.0,0,1,64999 - Financial intermediation not elsewhere classified,2020-11-16,0,2,0,0,2
2094,02860996,J.P. MORGAN WHITEFRIARS (UK),0.0,0.0,0.0,0.0,0,1,64999 - Financial intermediation not elsewhere classified,2017-07-03,0,0,0,0,0
2095,02132361,J.P.V. LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied,1992-06-19,0,0,0,0,0
2096,00875254,J.R. TEXTILES LONDON (1989) LIMITED,11.0,0.0,0.0,11.0,0,1,7499 - Non-trading company,1996-09-06,0,0,0,0,0
2097,02191186,J.S. BRAMLEY (LEEDS) LIMITED,35.0,5.0,0.0,30.0,0,1,4521 - Gen construction & civil engineer,2009-03-23,0,0,0,0,0
2098,NI023343,J.T.B. INVESTMENT CO. LTD,1.0,1.0,0.0,0.0,0,1,None Supplied,2007-07-03,0,0,0,0,0
2099,01505158,J.W. & E. MORRIS & SON LIMITED,6.0,5.0,0.0,1.0,0,2,27120 - Manufacture of electricity distribution and control apparatus,2019-02-21,0,1,1,1,2
2100,01540001,J.W. HEPPLESTONE LIMITED,1.0,1.0,0.0,0.0,0,1,6024 - Freight transport by road,1992-05-07,0,0,0,0,0
2101,01332853,JACK MOODY LIMITED,8.0,6.0,0.0,2.0,0,4,23610 - Manufacture of concrete products for construction purposes,2015-10-07,0,5,0,0,0
2102,08504197,JACKSON AND RYE RESTAURANTS LIMITED,1.0,1.0,0.0,0.0,1,1,56101 - Licensed restaurants,2020-10-12,0,0,0,0,0
2103,10689343,JAEGER RETAIL LIMITED,4.0,2.0,0.0,2.0,1,1,47710 - Retail sale of clothing in specialised stores,2020-12-07,0,2,0,0,0
2104,00176533,JAM B REALISATIONS LIMITED,3.0,0.0,0.0,3.0,1,1,47190 - Other retail sale in non-specialised stores,2018-08-31,0,2,0,0,4
2105,SC066780,JAMES P MCFARLANE & COMPANY LIMITED,3.0,3.0,0.0,0.0,0,1,5244 - Retail furniture household etc,2000-06-22,0,0,0,0,0
2106,05812287,JARDIN VALLEY RESTAURANTS LIMITED,0.0,0.0,0.0,0.0,1,1,56102 - Unlicensed restaurants and cafes,2015-10-15,0,2,0,1,0
2107,02748341,JB & MG CONSULTING LIMITED,1.0,0.0,0.0,1.0,1,1,23990 - Manufacture of other non-metallic mineral products n.e.c.,2018-03-06,0,1,0,0,0
2108,03788194,JD CLASSICS LIMITED,6.0,2.0,0.0,4.0,1,2,45190 - Sale of other motor vehicles,2018-09-20,0,4,0,2,6
2109,08548240,JD NORMAN LYDNEY LIMITED,9.0,6.0,0.0,3.0,0,1,28410 - Manufacture of metal forming machinery,2020-06-02,0,1,0,0,2
2110,07200632,JEESAL AKMAN CARE CORPORATION LIMITED,5.0,2.0,0.0,3.0,0,1,86900 - Other human health activities,2021-06-24,0,0,1,2,0
2111,00512397,JEFFERIES BACHE LIMITED,16.0,0.0,0.0,16.0,3,1,64999 - Financial intermediation not elsewhere classified,2018-01-22,0,5,0,0,0
2112,03177970,JEFFS COACHES LIMITED,4.0,0.0,0.0,4.0,0,1,49390 - Other passenger land transport,2012-11-27,0,0,0,0,0
2113,NI029945,JERMON DEVELOPMENTS LIMITED,11.0,6.0,0.0,5.0,0,1,None Supplied,2011-03-08,0,0,0,0,0
2114,08384909,JESSOPS EUROPE LIMITED,1.0,1.0,0.0,0.0,0,1,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),2021-04-22,0,1,0,0,0
2115,FC025910,JET AIRWAYS (INDIA) LIMITED,54.0,51.0,0.0,3.0,0,1,None Supplied,2019-07-11,0,0,0,0,0
2116,01386615,JETGO (UK) LIMITED,0.0,0.0,0.0,0.0,2,1,99000 - Activities of extraterritorial organizations and bodies,2019-11-15,0,1,0,1,2
2117,06113549,JETS (BIGGIN HILL) LIMITED,0.0,0.0,0.0,0.0,1,1,51102 - Non-scheduled passenger air transport,2017-05-26,0,0,0,0,0
2118,00506874,JFL AUTOMOTIVE LIMITED,1.0,0.0,0.0,1.0,1,1,3430 - Manufacture motor vehicle & engine parts,2006-08-31,0,0,0,0,0
2119,08181598,JIBE MOBILE LTD,0.0,0.0,0.0,0.0,0,1,61900 - Other telecommunications activities,2017-09-29,0,4,0,0,2
2120,05497040,JIFFY (UK) HOLDING I LIMITED,2.0,0.0,0.0,2.0,2,1,64202 - Activities of production holding companies,2021-01-18,0,1,0,0,1
2121,03497502,JIGSAW INTERNATIONAL LIMITED,5.0,1.0,0.0,4.0,1,1,46450 - Wholesale of perfume and cosmetics,2016-03-01,1,3,0,1,1
2122,OC377109,JIREHOUSE PARTNERS LLP,0.0,0.0,0.0,0.0,1,1,None Supplied,2019-10-15,0,0,0,0,0
2123,01516922,JISTCOURT SOUTH WALES LIMITED,3.0,3.0,0.0,0.0,0,3,41100 - Development of building projects,2019-07-16,0,4,0,0,2
2124,07265052,JJ DISTRIBUTION LIMITED,0.0,0.0,0.0,0.0,2,1,59131 - Motion picture distribution activities,2015-04-21,0,2,0,1,0
2125,01073622,JL REALISATIONS 2020 LIMITED,13.0,6.0,0.0,7.0,2,1,20130 - Manufacture of other inorganic basic chemicals,2020-06-30,0,3,2,2,0
2126,NI056981,JLM HOLDINGS LIMITED,2.0,0.0,0.0,2.0,0,1,18121 - Manufacture of printed labels,2020-12-03,0,0,0,0,0
2127,04366087,JOBS EDUCATION AND TRAINING,0.0,0.0,0.0,0.0,0,4,63990 - Other information service activities n.e.c.,2016-10-24,0,1,0,0,0
2128,08659906,JOE MACARI CARS (LONDON) LIMITED,0.0,0.0,0.0,0.0,1,1,45112 - Sale of used cars and light motor vehicles,2020-09-24,0,0,0,0,0
2129,FC022195,JOE'S WINE BAR LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied,2002-05-23,0,0,0,0,0
2130,00714106,JOHN GUEST ENGINEERING LIMITED,5.0,0.0,0.0,5.0,0,1,28910 - Manufacture of machinery for metallurgy,2020-07-30,0,5,0,0,3
2131,00737282,JOHN GUEST SPEEDFIT LIMITED,6.0,0.0,0.0,6.0,0,1,46180 - Agents specialized in the sale of other particular products,2020-07-30,0,5,0,0,3
2132,03009501,JOHN JONES ART CENTRE LTD.,7.0,0.0,0.0,7.0,0,1,"16290 - Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",2019-04-19,0,1,0,0,0
2133,03970045,PL 1 REALISATIONS (2020) LIMITED,7.0,3.0,0.0,4.0,2,1,56101 - Licensed restaurants,2020-11-09,0,3,0,0,1
2134,05651526,PL 2 REALISATIONS (2020) LIMITED,1.0,0.0,0.0,1.0,2,1,56101 - Licensed restaurants,2020-11-09,0,3,0,0,1
2135,07236924,PL 3 REALISATIONS (2020) LIMITED,0.0,0.0,0.0,0.0,1,1,56290 - Other food services,2021-04-19,0,3,0,0,1
2136,00737307,PLANNED MAINTENANCE ENGINEERING LIMITED,2.0,1.0,0.0,1.0,0,1,43999 - Other specialised construction activities n.e.c.,2018-06-11,0,6,0,1,1
2137,02078037,PLANNING DESIGN DEVELOPMENT LIMITED,8.0,7.0,0.0,1.0,0,2,71111 - Architectural activities,2017-07-25,0,1,0,0,1
2138,02013215,PLASTI-KOTE LIMITED,1.0,0.0,0.0,1.0,0,1,"20301 - Manufacture of paints, varnishes and similar coatings, mastics and sealants",2021-01-15,1,4,0,0,3
2139,01087304,PLASVAC LIMITED,4.0,2.0,0.0,2.0,0,1,2524 - Manufacture of other plastic products,1992-05-20,0,0,0,0,0
2140,06374301,PLAYFISH LIMITED,1.0,0.0,0.0,1.0,0,1,58290 - Other software publishing,2021-03-23,0,0,0,0,0
2141,09455489,PLD MANAGED SERVICES LIMITED,0.0,0.0,0.0,0.0,4,1,"47990 - Other retail sale not in stores, stalls or markets",2020-06-03,0,2,1,0,1
2142,00531085,PME TECHNICAL SERVICES LIMITED,2.0,0.0,0.0,2.0,3,1,43210 - Electrical installation,2018-03-27,0,5,1,1,1
2143,09636777,PMP CONSTRUCTION LIMITED,0.0,0.0,0.0,0.0,0,1,41100 - Development of building projects,2019-11-08,0,0,0,0,0
2144,02739196,PMP-FORWARD LIMITED,4.0,0.0,0.0,4.0,1,1,49410 - Freight transport by road,2018-06-15,0,0,0,0,0
2145,02342007,PMSR 1 LIMITED,8.0,2.0,0.0,6.0,1,1,3520 - Manufacture of railway locomotives & stock,2007-12-09,0,0,0,0,0
2146,09008412,PNL 2020 REALISATIONS LIMITED,13.0,9.0,0.0,4.0,2,2,22230 - Manufacture of builders  ware of plastic,2020-07-13,0,1,0,0,0
2147,00396388,POCHIN CONSTRUCTION LIMITED,2.0,1.0,0.0,1.0,1,4,41100 - Development of building projects,2019-08-22,0,4,0,0,2
2148,00740515,POCHIN DEVELOPMENTS LIMITED,39.0,9.0,0.0,30.0,1,3,68100 - Buying and selling of own real estate,2019-08-27,0,0,0,0,0
2149,05509462,POCHIN GATEWAY COMMERCIAL LIMITED,4.0,4.0,0.0,0.0,2,2,68100 - Buying and selling of own real estate,2019-08-22,0,0,0,0,0
2150,05300153,POCHIN LAND & DEVELOPMENT LIMITED,13.0,7.0,0.0,3.0,3,2,68100 - Buying and selling of own real estate,2019-08-27,0,0,0,0,0
2151,04554705,POCHIN RESIDENTIAL LIMITED,17.0,5.0,0.0,12.0,2,3,41202 - Construction of domestic buildings,2019-08-27,0,4,0,0,2
2152,07547011,POCONO HOLDINGS LIMITED,1.0,0.0,1.0,0.0,1,1,64205 - Activities of financial services holding companies,2018-04-09,0,1,0,0,0
2153,05180594,POD FOOD LIMITED,30.0,27.0,0.0,3.0,1,1,82990 - Other business support service activities n.e.c.,2019-07-10,0,4,0,0,3
2154,06147645,PODFLOOR LIMITED,1.0,1.0,0.0,0.0,0,1,43390 - Other building completion and finishing,2013-07-01,0,0,0,0,0
2155,03357547,POINT OF VIEW (DESIGN) LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities,2001-05-03,0,0,0,0,0
2156,02049389,POL (OLDCO) 2019 LIMITED,7.0,1.0,0.0,6.0,2,2,26701 - Manufacture of optical precision instruments,2019-05-15,0,1,0,0,0
2157,07068161,POLARCUS UK LIMITED,8.0,8.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2021-05-07,0,0,0,0,0
2158,03907386,POLICY ADMINISTRATION SERVICES LIMITED,9.0,3.0,0.0,6.0,0,1,65120 - Non-life insurance,2016-12-21,0,0,0,0,0
2159,03105576,POLLY'S LIMITED,0.0,0.0,0.0,0.0,0,1,7483 - Secretarial & translation,1998-02-12,0,0,0,0,0
2160,03726386,POLYCOM (UNITED KINGDOM) LTD.,0.0,0.0,0.0,0.0,1,1,82990 - Other business support service activities n.e.c.,2020-01-28,0,3,0,0,4
2161,10547435,PONTEFRACT MIDCO LIMITED,3.0,3.0,0.0,0.0,0,1,64209 - Activities of other holding companies n.e.c.,2021-02-03,0,0,0,0,0
2162,02451320,POPSHOTS LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities,2000-04-27,0,0,0,0,0
2163,01819910,PORT TALBOT FABRICATIONS LTD,5.0,4.0,0.0,1.0,0,1,None Supplied,1990-12-12,0,0,0,0,0
2164,03461889,PORTCULLIS ASSET MANAGEMENT LTD.,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company,2002-03-06,0,0,0,0,0
2165,02763799,PORTCULLIS COMPUTER SECURITY LIMITED,1.0,0.0,0.0,1.0,0,3,62020 - Information technology consultancy activities,2021-03-23,0,1,0,1,0
2166,03475773,PORTLAND CORPORATE SERVICES UK PLC,0.0,0.0,0.0,0.0,0,1,7414 - Business & management consultancy,2002-06-18,0,0,0,0,0
2167,04701450,PORTUS CONSULTING LIMITED,1.0,0.0,0.0,1.0,3,1,65120 - Non-life insurance,2020-12-23,0,0,0,0,0
2168,OC353967,PORTUS ONLINE LLP,1.0,0.0,0.0,1.0,0,1,None Supplied,2020-12-23,0,0,0,0,0
2169,00042775,POST INNS LIMITED,30.0,1.0,0.0,29.0,0,1,7499 - Non-trading company,2019-05-16,0,0,0,0,0
2170,02508579,POSTWORTH LIMITED,0.0,0.0,0.0,0.0,0,1,78200 - Temporary employment agency activities,2018-06-08,0,4,1,1,1
2171,04065527,POTENSIS LIMITED,6.0,3.0,0.0,3.0,0,1,82990 - Other business support service activities n.e.c.,2020-12-11,0,3,0,0,2
2172,09340271,POTENSIS RECRUITMENT LIMITED,3.0,3.0,0.0,0.0,0,1,70100 - Activities of head offices,2021-02-03,0,0,0,0,0
2173,08389133,POWA TECHNOLOGIES GROUP PLC,4.0,4.0,0.0,0.0,0,1,63120 - Web portals,2017-10-18,1,6,0,1,1
2174,06376989,POWA TECHNOLOGIES LIMITED,9.0,8.0,0.0,1.0,3,1,62012 - Business and domestic software development,2018-06-28,1,1,0,0,0
2175,00652801,POWELL DUFFRYN GROUP SERVICES LIMITED,1.0,0.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.,2014-12-12,0,0,0,0,0
2176,07489863,POWER RECRUITMENT SOLUTIONS LIMITED,1.0,1.0,0.0,0.0,0,1,78200 - Temporary employment agency activities,2015-02-23,0,0,0,1,0
2177,04960800,POWERBANKS LIMITED,1.0,1.0,0.0,0.0,0,1,56102 - Unlicensed restaurants and cafes,2020-06-16,0,0,0,0,0
2178,03950863,POWERTRAIN LIMITED,2.0,0.0,0.0,2.0,0,1,"2911 - Manufacture engines, not aircraft, etc.",2019-01-28,0,0,0,0,0
2179,SC281567,PPG REALISATIONS LIMITED,7.0,3.0,0.0,4.0,2,1,"27110 - Manufacture of electric motors, generators and transformers",2020-06-19,0,2,0,1,2
2180,02341479,PPL REALISATIONS 2017 LIMITED,6.0,1.0,0.0,5.0,1,1,52103 - Operation of warehousing and storage facilities for land transport activities,2017-11-16,0,3,0,1,2
2181,04267536,PPL UK DISTRIBUTION HOLDINGS LIMITED,0.0,0.0,0.0,0.0,4,1,70100 - Activities of head offices,2021-01-19,0,1,0,0,1
2182,04365327,PPV RETAIL LIMITED,0.0,0.0,0.0,0.0,0,1,5010 - Sale of motor vehicles,2011-08-24,0,0,0,0,0
2183,06828528,PRAXIS I FINANCE PLC,3.0,0.0,0.0,3.0,1,1,82990 - Other business support service activities n.e.c.,2020-09-22,1,2,0,0,2
2184,06962302,PRAXIS II APC LIMITED,3.0,0.0,0.0,3.0,0,1,82990 - Other business support service activities n.e.c.,2020-09-18,0,2,0,0,2
2185,06962304,PRAXIS II FINANCE PLC,1.0,0.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.,2020-09-22,1,2,0,0,2
2186,06962286,PRAXIS II HOLDINGS LIMITED,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2020-09-18,0,2,0,0,2
2187,09033084,PRECISE MORTGAGE FUNDING 2014-1 PLC,3.0,0.0,0.0,3.0,0,1,64999 - Financial intermediation not elsewhere classified,2021-03-11,0,0,0,0,0
2188,09216431,PRECISE MORTGAGE FUNDING 2014-2 PLC,3.0,0.0,0.0,3.0,0,1,64999 - Financial intermediation not elsewhere classified,2021-02-25,0,0,0,0,0
2189,09387223,PRECISE MORTGAGE FUNDING 2015-1 PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified,2021-02-25,0,0,0,0,0
2190,09586660,PRECISE MORTGAGE FUNDING 2015-2B PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified,2021-02-25,0,0,0,0,0
2191,09769500,PRECISE MORTGAGE FUNDING 2015-3R PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified,2021-02-24,0,0,0,0,0
2192,02988349,PRECOAT LIMITED,1.0,0.0,0.0,1.0,0,1,74990 - Non-trading company,2019-10-08,0,0,0,0,0
2193,02974071,PREFERRED MEDIA LIMITED,0.0,0.0,0.0,0.0,0,1,51210 - Freight air transport,2018-10-25,0,0,0,0,0
2194,02255732,PREMIER BEARING CO LIMITED,5.0,0.0,0.0,5.0,0,1,46620 - Wholesale of machine tools,2018-10-10,0,3,2,2,3
2195,00571490,PREMIER BUILDING GROUP LIMITED,4.0,2.0,0.0,2.0,0,1,4525 - Other special trades construction,2004-06-21,0,0,0,0,0
2196,04313286,PREMIER HOME LOGISTICS LIMITED,4.0,0.0,0.0,4.0,0,3,49410 - Freight transport by road,2020-04-14,0,2,2,2,1
2197,02845577,PREMIER KITCHENS AND BEDROOMS (PETERBOROUGH) LIMITED,6.0,1.0,0.0,5.0,0,1,96090 - Other service activities n.e.c.,2019-12-30,0,4,0,1,1
2198,01744396,PREMIER PLANNING LIMITED,0.0,0.0,0.0,0.0,0,1,66220 - Activities of insurance agents and brokers,2018-04-04,0,3,1,2,3
2199,04622410,PREMIER REPROGRAPHICS LIMITED,3.0,1.0,0.0,2.0,0,1,18129 - Printing n.e.c.,2018-09-14,0,0,0,0,0
2200,02920513,PREMIER SHEET METAL (COVENTRY) LIMITED,8.0,1.0,0.0,7.0,0,1,29201 - Manufacture of bodies (coachwork) for motor vehicles (except caravans),2020-10-22,0,3,0,1,0
2201,03616068,PREMIER WASTE MANAGEMENT LIMITED,3.0,2.0,0.0,1.0,1,1,38210 - Treatment and disposal of non-hazardous waste,2013-07-09,0,0,0,0,0
2202,06322630,PREMIUM CASUAL DINING LIMITED,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices,2020-01-27,0,1,0,0,1
2203,07332395,PRESIDENT ENGINEERING GROUP LTD,8.0,3.0,0.0,5.0,0,1,32990 - Other manufacturing n.e.c.,2019-07-12,0,0,0,0,0
2204,FC029009,PRESILIENT LLC,0.0,0.0,0.0,0.0,0,1,None Supplied,2016-06-16,0,0,0,0,0
2205,OC399161,PRESTBURY BROWN LLP,2.0,1.0,0.0,1.0,1,1,None Supplied,2019-07-31,0,0,0,0,0
2206,03794893,PRESTBURY RESIDUAL LIMITED,0.0,0.0,0.0,0.0,0,1,74990 - Non-trading company,2018-01-30,0,0,0,0,0
2207,06522558,PRESTIGE EA LIMITED,1.0,1.0,0.0,0.0,2,1,68310 - Real estate agencies,2018-06-27,0,4,1,0,0
2208,05914755,PRETTY GREEN LIMITED,6.0,2.0,0.0,4.0,0,1,47710 - Retail sale of clothing in specialised stores,2019-04-29,0,3,1,1,1
2209,SC509171,PRIME STAFF GROUP LTD,1.0,1.0,0.0,0.0,0,1,70100 - Activities of head offices,2020-10-01,0,0,0,0,0
2210,05954774,PRIME WEALTH GROUP LIMITED,0.0,0.0,0.0,0.0,3,1,66120 - Security and commodity contracts dealing activities,2016-03-03,0,5,0,0,5
2211,08289729,PRINCIPAL TELECOM SERVICES LIMITED,0.0,0.0,0.0,0.0,1,1,61900 - Other telecommunications activities,2018-08-15,0,1,1,0,2
2212,03642819,PRIORYGATE LIMITED,5.0,2.0,0.0,3.0,0,2,41100 - Development of building projects,2017-11-22,0,0,0,0,0
2213,03303160,PRIZE FOOD GROUP LIMITED,4.0,0.0,0.0,4.0,0,1,10890 - Manufacture of other food products n.e.c.,2013-03-26,0,0,0,0,0
2214,07112083,PRIZE VENTURES LIMITED,6.0,0.0,0.0,6.0,2,1,74990 - Non-trading company,2019-05-30,0,0,0,0,0
2215,02135464,PRIZEFLEX LIMITED,13.0,7.0,0.0,6.0,0,1,46900 - Non-specialised wholesale trade,2018-08-01,0,1,0,1,0
2216,03485614,PRL REALISATIONS 1 LIMITED,22.0,6.0,0.0,16.0,1,1,78200 - Temporary employment agency activities,2020-03-12,0,1,0,1,0
2217,04566601,PRO-ALLIANCE SERVICES LIMITED,1.0,1.0,0.0,0.0,2,1,4534 - Other building installation,2010-07-15,0,0,0,0,0
2218,03307025,PROACTIV SKIN HEALTH LIMITED,1.0,0.0,0.0,1.0,2,1,"47990 - Other retail sale not in stores, stalls or markets",2020-07-04,0,6,0,0,4
2219,03622969,PROCESS PIPEWORK SERVICES LIMITED,2.0,2.0,0.0,0.0,0,1,"5114 - Agents in industrial equipment, etc.",2005-07-14,0,0,0,0,0
2220,OC309031,PROCESSING ASH LLP,0.0,0.0,0.0,0.0,0,1,None Supplied,2021-01-05,0,0,0,0,0
2221,05116779,PROCTER & GAMBLE FINANCE (UK) LIMITED,0.0,0.0,0.0,0.0,1,1,74990 - Non-trading company,2021-02-24,0,1,0,0,1
2222,05116788,PROCTER & GAMBLE HOLDINGS (UK) LIMITED,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices,2021-02-24,0,1,0,0,1
2223,05116789,PROCTER & GAMBLE INVESTMENT COMPANY (UK) LIMITED,0.0,0.0,0.0,0.0,1,1,74990 - Non-trading company,2021-02-24,0,1,0,0,1
2224,05116790,PROCTER & GAMBLE OVERSEAS LIMITED,0.0,0.0,0.0,0.0,1,1,74990 - Non-trading company,2021-02-24,0,1,0,0,1
2225,07596236,PROCTER & GAMBLE UK PARENT COMPANY LIMITED,0.0,0.0,0.0,0.0,0,1,74990 - Non-trading company,2021-02-24,0,1,0,0,1
2226,05681736,PROFICIA SOLUTIONS LIMITED,3.0,0.0,0.0,3.0,1,1,66220 - Activities of insurance agents and brokers,2019-10-11,0,5,0,0,1
2227,05857940,PROGRESS BEDFORD LIMITED,10.0,1.0,0.0,9.0,1,1,45111 - Sale of new cars and light motor vehicles,2020-06-30,0,0,1,1,0
2228,07530269,PROJECT PINNACLE ONE LIMITED,11.0,0.0,0.0,11.0,2,1,74990 - Non-trading company,2018-10-02,0,1,0,0,0
2229,07568868,PROJECT PINNACLE TWO LIMITED,9.0,0.0,0.0,9.0,2,1,74990 - Non-trading company,2018-10-02,0,1,0,0,0
2230,05836391,PROMAC SOLUTIONS LIMITED,3.0,1.0,0.0,2.0,1,1,"46630 - Wholesale of mining, construction and civil engineering machinery",2017-07-25,0,1,0,0,2
2231,08684914,PROMENADE BALTIC LIMITED,6.0,0.0,0.0,6.0,1,1,41100 - Development of building projects,2019-10-30,0,3,0,0,0
2232,05869922,PROMONTORY FINANCIAL GROUP (UK) LIMITED,1.0,0.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.,2020-12-31,0,0,0,0,0
2233,01238548,PROMOTIONAL LOGISTICS LIMITED,19.0,6.0,0.0,13.0,0,1,81100 - Combined facilities support activities,2018-12-14,0,4,3,3,2
2234,07780785,PROPCOM LIMITED,1.0,1.0,0.0,0.0,0,1,68209 - Other letting and operating of own or leased real estate,2020-06-12,0,0,0,0,0
2235,NI051047,PROPERTY INTERNATIONAL (PRIVATE CLIENTS) LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied,2013-12-19,0,0,0,0,0
2236,06329646,PROPORTION LIMITED,1.0,1.0,0.0,0.0,0,1,70100 - Activities of head offices,2019-12-23,0,1,0,0,0
2237,02597122,PROPORTION LONDON LIMITED,15.0,5.0,0.0,10.0,0,1,32990 - Other manufacturing n.e.c.,2019-08-08,0,1,0,0,0
2238,02395362,PROSALT LIMITED,17.0,4.0,0.0,13.0,1,1,56101 - Licensed restaurants,2020-10-22,0,2,1,0,1
2239,04981491,PROSPECT COMMERCIALS LIMITED,4.0,0.0,0.0,4.0,0,1,49410 - Freight transport by road,2021-03-03,0,2,0,0,0
2240,06328310,PROTOMED LIMITED,8.0,0.0,0.0,8.0,0,1,86900 - Other human health activities,2019-03-13,0,7,1,1,4
2241,10156788,PROVENANCE TECHNOLOGIES LTD,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2019-10-01,0,2,0,0,2
2242,10732366,PROXY VENTURES ADVISORY LTD,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2020-11-26,0,0,0,0,0
2243,06570276,PRUDENTIAL / M&G UKCF GP LIMITED,0.0,0.0,0.0,0.0,1,1,64999 - Financial intermediation not elsewhere classified,2021-04-28,0,0,0,0,2
2244,07196916,PRYTANIA GROUP LIMITED,0.0,0.0,0.0,0.0,0,1,66300 - Fund management activities,2020-11-23,0,2,1,2,1
2245,OC305342,PRYTANIA HOLDINGS LLP,2.0,0.0,0.0,2.0,0,1,None Supplied,2020-11-23,0,0,0,0,0
2246,03919682,PRZ REALISATIONS LIMITED,13.0,8.0,0.0,5.0,2,1,56101 - Licensed restaurants,2021-02-17,0,4,0,0,2
2247,02590471,PSA UK NUMBER 1 PLC,0.0,0.0,0.0,0.0,1,1,64910 - Financial leasing,2020-08-12,0,1,0,0,1
2248,03476330,PSG (GB) LTD,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company,2002-10-14,0,0,0,0,0
